userID,movieID,rating,date_day,date_month,date_year,date_hour,date_minute,date_second,realdate,freq,tot
50041,8809,3.5,14,2,2005,1,29,9,20050214,42,152.5
65914,8810,3.0,5,10,2006,1,57,27,20061005,298,810.0
15722,8811,1.0,25,8,2005,5,58,48,20050825,15,22.5
38527,8812,1.0,6,11,2008,17,1,51,20081106,1,1.0
493,8813,3.5,8,7,2008,0,2,9,20080708,40,127.0
15264,8814,3.0,7,4,2005,17,44,17,20050407,72,183.5
71055,8815,1.0,19,12,2005,12,45,22,20051219,66,148.0
62880,8818,3.0,11,10,2004,0,11,17,20041011,3,9.5
31523,8821,2.5,19,2,2008,14,22,55,20080219,2,6.5
9522,8822,3.0,8,8,2004,15,25,47,20040808,6,14.0
30977,8823,3.5,30,9,2006,9,14,21,20060930,7,20.5
43189,8825,3.0,4,11,2007,23,32,52,20071104,4,12.5
69866,8826,2.5,24,3,2005,8,22,42,20050324,8,26.0
71420,8827,4.0,23,4,2008,7,47,8,20080423,89,348.5
38527,8828,0.5,1,11,2005,8,55,31,20051101,5,13.5
21672,8829,3.5,1,12,2007,11,21,7,20071201,3,8.0
28645,8830,1.0,5,1,2008,9,21,2,20080105,51,99.5
14099,8831,2.0,1,2,2006,1,13,12,20060201,53,144.0
51033,8832,4.0,5,1,2005,18,6,51,20050105,16,57.0
15061,8833,3.0,19,6,2007,15,51,44,20070619,68,217.5
33238,8834,1.5,3,11,2007,18,44,14,20071103,6,13.0
24234,8835,3.0,4,2,2005,18,54,48,20050204,26,63.0
41443,8836,3.0,14,12,2004,21,41,36,20041214,58,176.0
48717,8837,2.5,19,10,2006,0,48,39,20061019,2,5.5
30687,8838,3.5,7,4,2006,16,55,52,20060407,57,208.5
2801,8839,2.0,17,12,2005,0,32,24,20051217,5,16.0
67042,8840,3.5,3,7,2005,11,41,39,20050703,6,20.0
34958,8841,4.5,26,4,2006,19,2,43,20060426,12,41.0
10132,8842,2.0,9,10,2007,14,30,39,20071009,1,2.0
30167,8843,1.5,25,8,2004,0,44,18,20040825,4,10.0
56915,8844,4.5,3,11,2006,18,50,13,20061103,14,50.5
40136,8845,4.0,15,7,2008,2,44,41,20080715,3,10.5
26242,8846,2.5,3,10,2007,12,4,36,20071003,9,27.0
71509,8847,0.5,27,8,2004,23,21,0,20040827,3,5.5
13614,8848,4.0,3,1,2007,2,40,7,20070103,18,68.0
33477,8849,3.0,15,3,2007,9,9,32,20070315,8,20.0
6393,8850,2.0,3,1,2006,21,7,6,20060103,11,30.5
23228,8851,3.5,5,11,2004,18,39,32,20041105,8,28.0
57696,8852,4.0,18,12,2008,5,39,58,20081218,8,27.5
26116,8853,2.5,29,8,2004,23,37,1,20040829,1,2.5
47448,8854,4.0,25,12,2007,22,42,42,20071225,6,18.5
2801,8855,4.0,17,12,2005,0,31,48,20051217,11,32.0
59496,8856,0.5,1,5,2007,10,25,2,20070501,2,2.5
11898,8859,1.0,30,5,2005,6,24,16,20050530,20,21.0
6757,8860,1.5,5,2,2005,18,46,41,20050205,159,499.5
16123,8861,3.0,8,2,2006,17,31,35,20060208,222,642.5
18983,8862,3.0,19,3,2006,20,35,37,20060319,37,123.0
63198,8864,3.0,26,10,2005,0,16,52,20051026,37,101.5
26007,8865,4.0,12,11,2004,10,31,48,20041112,324,991.5
38348,8866,4.5,5,2,2008,20,0,16,20080205,97,326.5
59299,8867,4.5,23,12,2008,17,19,22,20081223,5,11.5
8048,8868,3.0,28,4,2006,22,12,44,20060428,17,46.0
60331,8869,3.0,5,7,2007,9,5,7,20070705,41,100.0
11898,8870,4.0,30,1,2005,3,19,10,20050130,151,442.5
6119,8871,2.5,28,7,2008,14,33,14,20080728,15,42.5
14570,8872,4.0,19,8,2007,10,50,30,20070819,17,49.5
54767,8873,3.5,9,8,2006,4,53,29,20060809,331,1292.0
60450,8874,4.0,22,9,2006,17,13,6,20060922,667,2540.5
57696,8875,4.5,18,12,2008,6,57,26,20081218,5,19.0
6757,8876,1.5,21,7,2008,20,35,28,20080721,3,5.5
4827,8878,3.0,31,5,2008,21,36,53,20080531,5,13.5
27302,8879,4.0,28,10,2008,15,52,23,20081028,105,387.0
17688,8880,2.5,12,11,2007,0,8,17,20071112,126,434.5
19742,8881,4.0,9,4,2007,23,24,41,20070409,5,18.5
65308,8882,3.0,12,9,2004,16,49,24,20040912,11,38.5
64063,8883,3.5,23,7,2007,5,40,38,20070723,1,3.5
44041,8884,3.0,23,10,2004,5,12,17,20041023,45,139.5
6757,8885,2.5,4,9,2006,7,33,4,20060904,7,25.0
33139,8886,2.0,29,10,2004,2,24,39,20041029,12,29.0
6757,8887,1.5,10,2,2006,6,53,34,20060210,4,10.5
2801,8889,3.0,17,12,2005,0,31,1,20051217,4,13.5
19018,8890,1.5,30,11,2004,2,47,21,20041130,1,1.5
30167,8891,1.5,13,9,2004,6,24,7,20040913,7,16.5
31854,8892,2.0,19,3,2007,11,41,24,20070319,3,4.5
2801,8893,3.0,17,12,2005,0,30,42,20051217,3,7.5
57018,8894,3.0,3,5,2005,8,7,3,20050503,25,66.5
51033,8895,3.5,15,11,2004,16,25,47,20041115,6,20.5
2801,8896,5.0,17,12,2005,0,30,31,20051217,2,6.5
51033,8897,3.5,12,9,2004,21,47,21,20040912,1,3.5
64581,8898,2.5,23,2,2006,22,28,29,20060223,5,19.0
11898,8899,2.0,17,11,2004,20,18,31,20041117,14,42.5
30977,8900,4.0,8,1,2005,1,7,38,20050108,4,14.0
11239,8901,3.0,6,4,2005,3,5,44,20050406,4,14.5
57022,8902,3.0,4,3,2005,22,30,36,20050304,6,19.5
44567,8903,2.5,30,6,2007,15,9,48,20070630,11,32.0
53315,8905,2.0,19,2,2005,5,29,36,20050219,39,120.0
43004,8906,3.0,8,7,2006,21,32,24,20060708,49,158.5
23858,8907,3.0,10,10,2005,23,17,35,20051010,205,594.0
8604,8908,2.0,3,8,2008,21,18,57,20080803,88,270.0
7612,8909,2.5,17,3,2006,15,5,33,20060317,1,2.5
2517,8910,4.0,9,2,2005,7,14,37,20050209,335,1195.0
7195,8911,1.0,23,4,2007,22,32,3,20070423,11,28.5
24234,8912,4.0,13,1,2005,19,16,37,20050113,68,181.5
59082,8913,4.0,12,9,2008,20,28,4,20080912,6,18.5
2435,8914,4.0,9,3,2008,3,12,18,20080309,186,691.0
7727,8915,4.0,7,4,2006,21,2,29,20060407,43,157.5
62880,8916,4.0,14,3,2005,12,0,11,20050314,89,285.0
64370,8917,3.0,1,1,2006,16,46,6,20060101,428,1465.0
58087,8918,3.5,23,7,2006,5,53,1,20060723,26,84.0
11898,8919,2.0,14,3,2005,23,3,43,20050314,37,118.0
5917,8920,4.0,19,10,2004,12,21,22,20041019,12,47.0
34857,8921,3.5,26,10,2004,21,34,33,20041026,10,39.0
52906,8922,4.0,12,10,2008,2,43,4,20081012,4,13.5
30500,8923,4.0,11,10,2004,15,58,20,20041011,25,91.5
17755,8924,2.5,5,12,2005,15,21,44,20051205,8,29.0
11898,8925,2.0,10,10,2004,6,12,32,20041010,2,6.5
15061,8926,4.0,30,8,2006,20,33,35,20060830,7,22.0
4827,8927,3.5,10,3,2006,21,0,26,20060310,10,30.5
20699,8928,4.5,23,5,2008,2,14,54,20080523,41,139.5
43699,8929,4.0,27,11,2004,2,49,55,20041127,10,31.0
56915,8930,4.5,17,12,2005,12,6,19,20051217,24,96.5
31937,8931,3.5,23,9,2005,21,19,39,20050923,15,51.5
2801,8932,5.0,17,12,2005,0,29,19,20051217,10,27.0
34197,8933,4.0,20,10,2004,20,20,25,20041020,35,122.0
16004,8934,2.5,16,10,2004,4,33,23,20041016,18,39.5
38437,8935,3.0,27,11,2007,0,36,17,20071127,7,18.0
51033,8936,5.0,8,10,2004,3,30,4,20041008,1,5.0
57475,8937,3.0,19,3,2005,5,43,47,20050319,107,382.0
7849,8938,2.5,17,1,2008,18,27,15,20080117,28,90.0
40465,8939,3.5,2,4,2005,1,10,13,20050402,86,258.5
7587,8941,0.5,14,12,2006,5,13,19,20061214,8,13.0
13086,8942,3.5,12,3,2006,23,4,23,20060312,1,3.5
44706,8943,3.5,4,8,2005,21,27,17,20050804,59,206.0
11898,8944,3.0,30,5,2005,6,24,10,20050530,4,11.5
50265,8945,1.0,13,12,2005,21,31,21,20051213,2,4.5
25038,8946,2.5,24,8,2008,19,44,19,20080824,21,54.5
35211,8947,3.0,17,6,2005,18,0,9,20050617,185,489.0
27306,8948,3.0,30,12,2007,20,45,48,20071230,117,348.5
24929,8949,3.5,20,1,2006,14,45,21,20060120,634,2339.5
24240,8950,2.0,14,2,2008,10,30,36,20080214,406,1534.5
39689,8951,4.0,6,10,2007,5,59,21,20071006,98,383.5
66544,8952,3.0,29,3,2006,9,23,24,20060329,5,15.0
7587,8954,4.0,11,3,2008,0,41,44,20080311,5,18.5
52328,8955,2.0,26,2,2006,4,34,8,20060226,37,127.0
48534,8956,3.5,1,12,2005,4,50,51,20051201,16,49.0
37419,8957,3.5,20,12,2004,9,32,29,20041220,448,1561.0
53042,8958,4.0,19,3,2005,0,2,21,20050319,367,1393.5
43213,8959,4.5,10,8,2005,14,45,15,20050810,75,212.0
30840,8960,2.0,6,10,2005,1,47,26,20051006,3,5.0
12051,8961,3.5,24,1,2006,22,7,10,20060124,1166,4597.0
21767,8962,3.5,2,12,2007,1,15,49,20071202,2,7.0
9415,8963,1.5,22,5,2005,19,2,13,20050522,21,50.5
38527,8964,0.5,22,3,2008,4,41,44,20080322,6,17.0
65293,8965,4.0,6,1,2005,2,51,27,20050106,144,460.5
23634,8966,3.5,7,7,2006,4,50,28,20060707,222,801.5
38373,8967,3.5,30,4,2007,22,48,45,20070430,34,71.5
32035,8968,3.0,6,6,2005,1,15,6,20050606,95,304.5
29801,8969,3.5,28,12,2004,17,32,52,20041228,203,589.0
66416,8970,3.5,10,6,2008,17,0,37,20080610,567,2179.0
2429,8971,3.5,20,9,2008,21,47,8,20080920,3,11.5
21767,8972,2.0,2,12,2007,3,1,39,20071202,389,1298.5
6302,8973,4.5,24,11,2006,16,47,19,20061124,172,650.0
39282,8974,3.0,21,5,2006,22,15,3,20060521,81,260.5
34197,8976,2.5,15,11,2004,15,37,29,20041115,2,5.0
28496,8977,0.5,4,1,2008,13,1,50,20080104,179,450.0
40456,8978,2.0,6,3,2008,15,58,56,20080306,49,103.5
48370,8979,3.0,15,2,2007,2,47,8,20070215,7,26.0
56915,8980,3.0,23,2,2007,16,47,33,20070223,10,32.5
16862,8981,4.5,10,2,2006,5,10,49,20060210,360,1305.5
32369,8982,3.5,23,4,2008,0,11,39,20080423,33,123.5
23087,8983,3.5,6,2,2007,0,20,3,20070206,382,1423.5
42888,8984,2.5,26,6,2006,16,28,31,20060626,510,1586.5
1728,8985,3.0,20,8,2008,22,32,30,20080820,190,556.0
1751,8986,2.0,13,12,2005,18,57,10,20051213,14,43.0
24495,8987,5.0,27,2,2005,5,44,26,20050227,12,39.5
30977,8988,3.5,8,1,2005,1,4,46,20050108,15,47.5
66892,8989,2.0,5,1,2008,9,54,6,20080105,29,98.0
23858,8990,3.0,15,7,2005,16,16,15,20050715,9,30.5
6477,8991,3.0,24,12,2006,7,2,55,20061224,9,28.5
19742,8992,3.0,10,4,2007,0,34,42,20070410,4,12.0
19742,8993,3.0,10,4,2007,0,35,24,20070410,6,19.0
23858,8994,3.0,15,7,2005,16,16,1,20050715,7,24.5
30687,8995,2.5,26,6,2006,15,9,44,20060626,6,18.5
3301,8996,2.5,21,8,2005,14,12,1,20050821,4,10.5
53315,8997,3.5,24,2,2005,5,48,34,20050224,2,7.0
64472,8998,4.0,26,1,2005,2,6,1,20050126,44,177.0
38889,8999,4.5,8,2,2008,5,43,30,20080208,30,108.0
64472,9000,3.5,28,6,2005,4,14,0,20050628,14,47.5
69866,9001,1.5,24,3,2005,9,10,0,20050324,8,23.0
6946,9002,4.0,27,11,2006,11,52,27,20061127,8,29.5
8517,9003,4.0,10,12,2006,0,29,48,20061210,1,4.0
35779,9004,3.0,28,1,2008,19,51,32,20080128,46,135.5
45987,9005,2.0,16,2,2006,2,6,52,20060216,33,110.0
53315,9007,3.5,8,3,2005,20,55,57,20050308,1,3.5
53315,9008,3.0,17,2,2005,6,14,19,20050217,3,10.0
38527,9009,1.0,21,8,2006,17,57,40,20060821,1,1.0
9889,9010,4.0,8,11,2008,18,41,45,20081108,49,185.0
50156,9011,4.5,26,5,2007,13,13,9,20070526,11,44.5
26116,9012,4.0,6,1,2008,0,35,6,20080106,1,4.0
18059,9013,4.0,17,3,2005,6,8,21,20050317,7,26.5
57696,9014,3.5,29,12,2008,21,37,36,20081229,6,23.0
51033,9015,3.5,26,9,2005,2,8,18,20050926,2,7.0
5917,9017,4.0,13,10,2006,10,58,25,20061013,3,9.0
41394,9018,4.0,26,12,2004,11,8,39,20041226,92,350.0
32411,9019,3.0,27,10,2007,17,7,59,20071027,2,7.0
34857,25737,4.0,17,12,2008,14,15,54,20081217,1,4.0
56915,25744,3.5,24,9,2008,13,41,31,20080924,3,9.5
25038,25746,3.5,13,9,2008,21,31,29,20080913,6,22.0
44567,25750,4.5,25,12,2006,22,5,40,20061225,32,132.5
41154,25752,5.0,15,4,2007,9,52,36,20070415,12,44.5
32369,25753,5.0,16,4,2006,13,58,21,20060416,14,58.0
34197,25755,3.0,9,4,2007,22,56,47,20070409,18,58.0
19742,25757,4.0,9,4,2007,23,58,18,20070409,11,38.0
56915,25759,3.5,10,11,2008,14,48,6,20081110,1,3.5
57420,25762,4.0,19,7,2007,18,37,22,20070719,3,9.5
60891,25763,5.0,19,6,2007,16,41,51,20070619,20,81.5
25055,25764,3.5,16,2,2008,1,52,24,20080216,10,30.5
64411,25766,3.5,29,4,2006,17,42,6,20060429,6,22.0
57696,25769,3.5,18,12,2008,7,49,31,20081218,23,86.5
24495,25771,2.5,27,10,2008,12,37,46,20081027,19,73.0
10931,25773,4.0,3,6,2008,19,39,43,20080603,21,79.0
34197,25774,4.0,28,5,2007,0,40,10,20070528,14,56.0
31949,25777,4.0,13,4,2006,20,51,3,20060413,36,146.0
6757,25783,2.5,5,12,2008,23,15,24,20081205,1,2.5
55560,25788,3.0,10,12,2008,2,42,41,20081210,63,236.5
23858,25793,4.0,4,11,2008,0,22,32,20081104,6,22.5
8683,25795,2.5,6,12,2006,19,22,35,20061206,10,39.5
6757,25797,3.5,13,12,2008,6,44,28,20081213,3,11.0
34857,25798,3.5,17,12,2008,14,13,58,20081217,2,8.5
23858,25802,3.0,10,3,2006,21,27,50,20060310,6,16.5
41154,25805,2.0,13,8,2007,9,9,8,20070813,20,83.5
35408,25825,4.0,22,4,2008,1,44,46,20080422,19,69.0
62572,25826,4.5,23,12,2007,1,39,29,20071223,18,67.0
34783,25827,5.0,20,5,2008,6,31,29,20080520,45,170.5
8683,25828,2.5,8,12,2006,0,36,38,20061208,24,85.0
6757,25832,3.5,6,11,2008,6,0,30,20081106,1,3.5
6757,25833,3.5,25,12,2008,8,28,54,20081225,11,43.5
50543,25835,4.0,11,2,2008,1,23,29,20080211,9,36.0
35814,25839,2.5,23,3,2007,16,17,11,20070323,10,32.5
6757,25840,3.5,30,9,2008,7,6,12,20080930,3,11.5
53315,25841,3.5,14,2,2006,18,53,20,20060214,10,38.0
30864,25850,4.5,19,10,2006,23,12,46,20061019,38,154.0
13614,25855,3.5,10,1,2007,19,32,15,20070110,20,74.0
19587,25856,4.0,29,10,2005,10,1,42,20051029,30,117.0
53315,25865,3.5,20,2,2005,2,54,4,20050220,17,67.0
34857,25866,4.0,22,7,2008,5,35,20,20080722,19,71.0
66544,25868,3.5,13,1,2007,5,28,0,20070113,18,70.5
38765,25870,4.0,24,4,2007,1,55,53,20070424,14,50.0
6757,25878,3.0,24,10,2008,4,9,19,20081024,2,4.5
44117,25886,4.0,10,3,2007,4,8,33,20070310,19,68.5
71291,25888,3.0,27,8,2007,4,28,15,20070827,7,22.5
57696,25891,4.5,18,12,2008,6,58,29,20081218,29,99.0
67687,25893,3.0,15,11,2005,1,31,14,20051115,10,29.0
52722,25898,4.0,2,11,2006,23,25,46,20061102,10,37.5
47933,25899,4.0,15,5,2007,17,11,46,20070515,4,11.5
26116,25900,3.5,15,11,2008,0,31,49,20081115,4,13.5
25038,25901,3.0,29,8,2008,23,8,5,20080829,10,37.0
19018,25903,4.0,6,5,2007,18,57,37,20070506,5,19.0
19587,25904,4.5,17,1,2006,9,3,1,20060117,10,38.5
51033,25905,5.0,11,11,2008,15,23,32,20081111,6,22.0
65436,25906,3.5,26,2,2006,4,28,2,20060226,8,29.5
30864,25908,3.0,2,9,2008,14,51,47,20080902,4,9.5
35899,25914,4.5,24,12,2008,13,24,44,20081224,3,11.5
6757,25916,3.0,16,9,2007,6,31,11,20070916,14,49.0
30465,25923,3.5,6,4,2006,22,16,0,20060406,39,158.5
53315,25924,3.5,31,7,2007,7,7,56,20070731,5,15.0
5917,25927,1.0,6,12,2005,22,31,31,20051206,33,115.5
6757,25929,3.0,3,2,2008,7,53,41,20080203,8,25.0
6757,25930,4.5,15,2,2008,3,59,39,20080215,7,26.0
30687,25931,3.5,6,10,2006,18,29,40,20061006,3,11.5
51033,25934,3.5,26,9,2008,15,43,24,20080926,2,8.0
64472,25937,4.0,28,6,2005,3,42,9,20050628,16,58.5
70878,25938,4.0,24,8,2007,23,46,35,20070824,24,81.5
11554,25940,4.0,22,1,2006,22,11,44,20060122,43,167.0
26116,25941,4.0,23,9,2008,15,28,31,20080923,2,9.0
64581,25943,3.0,7,10,2008,12,50,14,20081007,10,36.0
6757,25945,3.0,27,1,2007,3,22,1,20070127,8,31.0
24695,25946,4.0,15,7,2008,21,24,0,20080715,7,27.0
34857,25947,4.5,24,7,2005,20,11,39,20050724,14,54.0
53315,25951,4.0,31,7,2007,7,12,14,20070731,4,14.0
19587,25952,4.5,16,12,2005,11,6,6,20051216,16,59.0
35408,25954,5.0,29,4,2006,16,50,56,20060429,23,92.0
52129,25960,2.5,19,9,2008,21,57,56,20080919,1,2.5
38527,25961,0.5,2,7,2007,5,56,58,20070702,12,40.5
34857,25962,4.0,27,3,2007,1,39,9,20070327,12,42.5
55468,25963,5.0,3,7,2008,20,40,36,20080703,15,60.0
8787,25964,4.0,18,10,2008,10,31,5,20081018,1,4.0
51033,25971,4.0,9,4,2005,1,55,21,20050409,16,56.5
8787,25975,5.0,29,9,2008,22,30,48,20080929,1,5.0
41154,25977,3.5,8,11,2008,10,17,19,20081108,4,14.0
51033,25993,3.0,20,7,2007,15,53,7,20070720,7,26.5
19587,25995,3.5,23,2,2008,8,11,32,20080223,10,34.5
11032,25996,4.5,29,12,2005,4,34,49,20051229,21,85.0
57696,25999,3.0,18,12,2008,4,58,49,20081218,29,96.5
25038,26002,3.0,1,9,2008,19,11,11,20080901,9,28.0
39390,26005,4.5,16,1,2007,6,32,13,20070116,9,31.0
28875,26007,4.0,28,10,2008,7,38,38,20081028,24,87.5
33784,26012,4.5,13,2,2007,5,28,49,20070213,10,33.0
5917,26038,3.0,1,2,2006,17,29,42,20060201,9,35.0
34197,26049,3.5,10,11,2008,23,26,22,20081110,1,3.5
64411,26052,4.5,29,4,2006,17,38,42,20060429,18,70.0
23850,26055,3.5,1,7,2006,4,54,47,20060701,16,55.0
68829,26064,2.0,25,11,2006,0,39,50,20061125,24,94.5
51033,26067,4.0,2,10,2008,15,34,42,20081002,1,4.0
59182,26078,4.5,15,2,2008,21,38,40,20080215,19,71.0
26116,26079,4.0,26,10,2008,16,50,3,20081026,1,4.0
38722,26082,4.0,29,10,2008,22,0,51,20081029,28,120.5
61836,26084,4.5,25,1,2008,1,34,45,20080125,72,271.0
25248,26085,3.5,16,3,2006,22,43,8,20060316,47,176.5
14454,26094,4.5,12,12,2005,17,33,21,20051212,24,95.0
19742,26096,4.0,9,4,2007,23,33,13,20070409,7,24.5
19193,26101,3.0,3,6,2008,16,42,4,20080603,23,76.0
7354,26107,3.5,14,11,2008,14,33,6,20081114,2,7.5
6757,26110,3.0,11,10,2008,1,48,11,20081011,1,3.0
34197,26111,3.5,18,6,2007,20,5,20,20070618,35,148.5
19982,26112,3.0,24,5,2008,22,10,31,20080524,3,9.5
6757,26113,4.5,22,11,2008,7,21,56,20081122,1,4.5
29501,26116,2.5,4,4,2006,7,4,25,20060404,29,100.0
23850,26117,2.5,3,2,2007,7,27,23,20070203,11,40.5
19587,26119,3.0,7,1,2008,0,49,20,20080107,10,32.5
47448,26122,4.5,7,2,2008,20,18,4,20080207,17,62.5
65081,26123,2.0,2,12,2007,20,28,9,20071202,13,37.0
23087,26124,2.5,3,2,2007,20,41,26,20070203,11,35.5
50949,26128,4.0,26,4,2006,6,45,40,20060426,6,21.5
31784,26131,4.5,25,4,2007,22,10,2,20070425,98,408.0
60229,26133,4.0,28,12,2008,1,53,30,20081228,47,181.0
9139,26134,4.0,18,10,2007,20,26,53,20071018,11,35.5
32294,26138,4.0,17,7,2007,7,32,46,20070717,11,40.5
38527,26139,0.5,29,4,2007,4,29,11,20070429,10,33.0
51033,26142,5.0,4,1,2009,2,24,48,20090104,1,5.0
19742,26144,3.5,3,1,2009,5,58,58,20090103,10,34.5
34857,26147,3.5,1,11,2008,2,0,15,20081101,5,20.5
32294,26148,3.5,17,7,2007,8,3,51,20070717,25,94.5
68829,26150,4.5,12,7,2006,18,20,35,20060712,57,231.0
38527,26151,0.5,12,12,2005,8,37,31,20051212,28,93.5
64063,26152,3.0,31,7,2007,1,48,17,20070731,98,298.0
24695,26155,4.0,19,6,2007,20,48,17,20070619,12,37.0
56915,26158,4.5,17,9,2008,17,42,29,20080917,6,24.0
8787,26159,3.0,13,12,2008,11,21,9,20081213,4,15.5
33577,26163,4.5,16,7,2008,3,29,29,20080716,20,77.0
1267,26170,2.0,10,9,2007,1,45,55,20070910,9,34.5
59327,26171,5.0,19,4,2008,13,53,20,20080419,26,100.5
7252,26172,4.5,29,11,2006,22,27,49,20061129,30,114.5
24495,26174,2.0,5,11,2006,2,39,20,20061105,2,4.0
29892,26176,5.0,30,12,2008,3,41,12,20081230,2,8.5
26116,26178,4.5,20,3,2006,9,24,42,20060320,9,38.0
49236,26181,2.0,21,5,2007,18,55,33,20070521,12,36.5
68899,26185,3.0,16,12,2008,20,55,15,20081216,2,6.5
71509,26187,4.0,11,10,2006,16,14,50,20061011,6,21.0
23850,26189,3.0,6,2,2008,5,22,13,20080206,5,13.0
58087,26198,4.0,18,1,2007,10,20,10,20070118,30,102.5
19742,26199,3.5,3,1,2009,5,53,41,20090103,17,55.5
34857,26203,4.0,4,1,2005,21,54,21,20050104,25,86.0
6757,26208,2.5,15,11,2008,20,56,18,20081115,3,9.5
1915,26211,0.5,19,9,2007,17,1,37,20070919,4,11.0
40136,26222,3.0,8,11,2007,2,15,45,20071108,9,30.0
10674,26225,3.0,1,11,2008,3,33,43,20081101,1,3.0
15264,26226,2.0,6,6,2006,7,49,0,20060606,3,7.0
23032,26228,4.0,3,1,2009,23,24,33,20090103,2,8.5
2801,26230,4.0,17,12,2005,0,25,2,20051217,9,34.5
23388,26231,3.5,28,10,2007,5,39,24,20071028,19,73.0
65308,26240,4.5,12,7,2006,9,33,24,20060712,15,56.0
19742,26241,2.0,9,4,2007,22,53,2,20070409,8,25.5
37037,26242,3.0,30,11,2006,22,2,53,20061130,142,520.5
69576,26246,5.0,23,8,2007,0,17,18,20070823,14,52.0
30840,26249,2.5,20,3,2007,14,13,22,20070320,19,65.0
57022,26251,4.0,20,7,2008,19,11,34,20080720,4,12.0
26116,26258,1.5,26,8,2006,23,32,34,20060826,31,118.5
23032,26265,3.0,8,11,2008,22,44,41,20081108,3,10.0
33251,26269,4.0,8,12,2008,21,24,32,20081208,5,16.5
64642,26270,3.5,28,10,2008,13,29,18,20081028,3,12.0
12917,26271,4.0,9,1,2007,17,34,33,20070109,14,52.0
56091,26277,3.5,28,12,2008,8,25,33,20081228,4,14.5
62151,26280,2.0,14,8,2008,0,53,52,20080814,2,5.5
2204,26283,3.5,20,1,2008,23,5,39,20080120,10,32.5
40512,26285,3.5,29,5,2007,5,32,46,20070529,41,149.0
67068,26289,3.5,6,9,2008,4,22,30,20080906,7,25.0
24515,26294,4.0,6,8,2006,23,29,19,20060806,25,83.0
19742,26301,3.5,3,1,2009,5,56,39,20090103,6,20.5
33349,26302,4.0,25,9,2006,20,0,39,20060925,14,48.5
43189,26303,4.0,24,4,2007,17,6,54,20070424,13,47.5
57696,26306,2.5,29,12,2008,22,9,51,20081229,14,49.0
65851,26313,4.0,5,11,2006,0,20,8,20061105,11,42.5
19131,26318,4.0,29,10,2008,22,54,6,20081029,18,69.5
23858,26323,3.0,26,10,2008,3,30,22,20081026,3,8.5
30840,26326,3.0,15,12,2008,19,23,4,20081215,4,17.5
34197,26336,2.0,10,11,2008,23,24,47,20081110,2,4.5
41154,26339,4.0,8,11,2008,10,11,57,20081108,1,4.0
8624,26345,4.0,2,1,2009,0,52,43,20090102,4,14.5
40136,26349,3.5,22,8,2008,21,54,49,20080822,21,77.0
2315,26350,4.5,25,4,2007,11,27,6,20070425,38,155.5
65851,26359,3.0,24,2,2007,23,32,6,20070224,18,71.0
57696,26360,4.5,18,12,2008,6,36,1,20081218,3,12.5
51033,26364,4.0,4,1,2007,16,21,7,20070104,3,11.0
57696,26366,5.0,18,12,2008,4,51,37,20081218,4,15.5
1860,26371,3.5,25,9,2007,15,52,25,20070925,10,28.0
58087,26375,3.5,3,3,2005,6,14,18,20050303,46,163.5
23032,26379,3.5,3,1,2009,23,25,24,20090103,4,13.5
22479,26386,2.5,17,12,2005,2,26,40,20051217,67,233.0
65308,26388,2.5,18,11,2007,0,21,51,20071118,4,13.5
65500,26391,4.5,26,4,2006,5,47,45,20060426,11,36.5
25038,26393,3.0,11,9,2008,3,30,22,20080911,6,21.0
30500,26394,3.0,5,1,2006,16,24,42,20060105,14,47.5
60971,26398,4.0,21,8,2007,5,39,7,20070821,29,103.5
7711,26404,3.5,25,12,2004,2,10,36,20041225,2,6.0
38527,26413,0.5,2,7,2007,5,46,44,20070702,13,44.0
57696,26414,4.0,18,12,2008,5,16,49,20081218,11,37.5
55560,26422,4.0,15,12,2008,12,5,25,20081215,43,150.5
68722,26425,3.5,28,3,2006,19,21,4,20060328,58,209.0
39608,26431,4.5,30,10,2008,1,58,45,20081030,1,4.5
17835,26462,3.5,12,9,2008,0,5,5,20080912,31,99.5
12296,26464,3.0,14,5,2007,20,7,17,20070514,27,91.5
37568,26465,2.5,20,9,2005,23,19,53,20050920,8,20.0
6757,26472,3.0,5,1,2007,6,44,40,20070105,14,52.0
69135,26476,4.0,26,3,2008,17,30,30,20080326,27,93.0
41154,26479,4.0,23,10,2007,7,1,57,20071023,21,74.5
34857,26483,2.5,16,9,2008,0,50,54,20080916,2,6.0
59468,26485,3.5,16,2,2006,1,34,34,20060216,37,128.5
34197,26487,1.5,9,4,2007,22,56,39,20070409,20,59.0
1860,26488,3.0,27,12,2008,3,18,24,20081227,12,39.0
10905,26491,5.0,29,3,2007,3,25,25,20070329,20,75.0
47613,26492,3.5,16,11,2008,19,18,38,20081116,50,160.0
49527,26494,3.0,28,12,2008,7,45,42,20081228,2,6.5
12283,26495,4.0,18,8,2008,7,40,44,20080818,22,66.0
6757,26497,3.0,29,9,2006,21,2,37,20060929,6,21.0
56915,26498,4.0,2,10,2008,10,31,40,20081002,1,4.0
57606,26504,4.0,14,11,2006,15,13,19,20061114,22,72.5
9522,26509,3.5,6,2,2007,4,46,4,20070206,18,57.0
2801,26513,2.0,17,12,2005,0,24,20,20051217,41,123.5
43706,26521,3.0,24,12,2004,0,17,27,20041224,3,13.0
38527,26524,0.5,27,10,2008,16,49,53,20081027,10,38.5
39608,26527,4.0,30,10,2008,1,38,47,20081030,26,100.5
